step,train_loss,pre_clip_gradient_norm,clipped,learning_rate
117,0.8520796895027161,0.6716009378433228,0,1e-06
118,0.9074850082397461,0.7014771699905396,0,1e-06
119,0.9170652627944946,0.720771849155426,0,1e-06
120,0.9325017929077148,0.6974043250083923,0,1e-06
121,0.83146071434021,0.7179740071296692,0,1e-06
122,0.8574770092964172,0.7324329614639282,0,1e-06
123,0.8669582605361938,0.5987600088119507,0,1e-06
124,0.9157202243804932,0.6617832183837891,0,1e-06
125,0.9215242862701416,0.6539161205291748,0,1e-06
126,0.8992575407028198,0.6037114858627319,0,1e-06
127,0.8623350262641907,0.651591956615448,0,1e-06
128,0.888349175453186,0.7125344276428223,0,1e-06
129,0.861365020275116,0.6809623837471008,0,1e-06
130,0.8829903602600098,0.648026704788208,0,1e-06
131,0.8865842819213867,0.6246199607849121,0,1e-06
132,0.8085286617279053,0.6445800065994263,0,1e-06
133,0.8752485513687134,0.6319308280944824,0,1e-06
134,0.8716158866882324,0.6310458183288574,0,1e-06
135,0.8527558445930481,0.7065500020980835,0,1e-06
136,0.9534441828727722,0.6500205993652344,0,1e-06
137,0.8941947221755981,0.6036357879638672,0,1e-06
138,0.8461958169937134,0.6851246953010559,0,1e-06
139,0.8463512659072876,0.6714016795158386,0,1e-06
140,0.9235284328460693,0.5921844244003296,0,1e-06
141,0.843948483467102,0.6296379566192627,0,1e-06
142,0.9164238572120667,0.6993908882141113,0,1e-06
143,0.8225911855697632,0.7128661274909973,0,1e-06
144,0.8786842823028564,0.635754406452179,0,1e-06
145,0.9200823903083801,0.5666357278823853,0,1e-06
146,0.881810188293457,0.643144965171814,0,1e-06
147,0.838358998298645,0.6255045533180237,0,1e-06
148,0.8096984624862671,0.6290677189826965,0,1e-06
149,0.8272284269332886,0.6199277639389038,0,1e-06
150,0.8531818985939026,0.6611893773078918,0,1e-06
151,0.8484536409378052,0.6502197980880737,0,1e-06
152,0.865527331829071,0.6832392811775208,0,1e-06
153,0.8963552713394165,0.6326717734336853,0,1e-06
154,0.8617938756942749,0.6336815357208252,0,1e-06
155,0.9224979281425476,0.6001392602920532,0,1e-06
156,0.8904695510864258,0.6495295763015747,0,1e-06
157,0.8765838742256165,0.6024378538131714,0,1e-06
158,0.8986645340919495,0.670992910861969,0,1e-06
159,0.9254220128059387,0.8009120225906372,0,1e-06
160,0.9008984565734863,0.5846921801567078,0,1e-06
161,0.8450868725776672,0.564277172088623,0,1e-06
162,0.928528904914856,0.6659802198410034,0,1e-06
163,0.8823744058609009,0.6636282801628113,0,1e-06
164,0.9483857750892639,0.6429473161697388,0,1e-06
165,0.915988564491272,0.6424741744995117,0,1e-06
166,0.8921988606452942,0.5865184664726257,0,1e-06
167,0.9392452239990234,0.5796817541122437,0,1e-06
168,0.883448600769043,0.6974497437477112,0,1e-06
169,0.8845928907394409,0.6640037894248962,0,1e-06
170,0.8982123136520386,0.6831387281417847,0,1e-06
171,0.8714567422866821,0.5894380807876587,0,1e-06
172,0.863980233669281,0.678112268447876,0,1e-06
173,0.8468632698059082,0.64548659324646,0,1e-06
174,0.7684303522109985,0.6511823534965515,0,1e-06
175,0.8834049701690674,0.6640805006027222,0,1e-06
176,0.8665583729743958,0.5857476592063904,0,1e-06
177,0.9148205518722534,0.6567177176475525,0,1e-06
178,0.8708875179290771,0.6764498949050903,0,1e-06
179,0.8937963247299194,0.6988643407821655,0,1e-06
180,0.8585461378097534,0.605116069316864,0,1e-06
181,0.9012565612792969,0.589586615562439,0,1e-06
182,0.8884783983230591,0.5903737545013428,0,1e-06
183,0.884681224822998,0.6182401180267334,0,1e-06
184,0.9280393123626709,0.6553444266319275,0,1e-06
185,0.9811394810676575,0.6292192339897156,0,1e-06
186,0.9253108501434326,0.6836019158363342,0,1e-06
187,0.8517705202102661,0.760143518447876,0,1e-06
188,0.8879833221435547,0.6494054794311523,0,1e-06
189,0.8655270338058472,0.6424353718757629,0,1e-06
190,0.9037795662879944,0.6296769380569458,0,1e-06
191,0.8503372669219971,0.6761521697044373,0,1e-06
192,0.8926825523376465,0.6108621954917908,0,1e-06
193,0.8516058921813965,0.6348761320114136,0,1e-06
194,0.91947340965271,0.6384924650192261,0,1e-06
195,0.8814806342124939,0.6371752023696899,0,1e-06
196,0.8548705577850342,0.5824282765388489,0,1e-06
197,0.8863934874534607,0.6605330109596252,0,1e-06
198,0.898866593837738,0.6496711373329163,0,1e-06
199,0.8276782035827637,0.7137376666069031,0,1e-06
