step,train_loss,pre_clip_gradient_norm,clipped,learning_rate,attention_future_edge_probability
885,1.3017832040786743,0.1193743348121643,0,2.8749999999999997e-05,1.0
886,1.3148092031478882,0.13728328049182892,0,2.8499999999999998e-05,1.0
887,1.3099204301834106,0.11613685637712479,0,2.825e-05,1.0
888,1.3104310035705566,0.1144782155752182,0,2.8000000000000003e-05,1.0
889,1.3181462287902832,0.1252066195011139,0,2.7750000000000004e-05,1.0
890,1.2964277267456055,0.11771465092897415,0,2.7500000000000004e-05,1.0
891,1.3000080585479736,0.11480633914470673,0,2.725e-05,1.0
892,1.3138340711593628,0.10718776285648346,0,2.7000000000000002e-05,1.0
893,1.299841046333313,0.12352801114320755,0,2.6750000000000003e-05,1.0
894,1.3077075481414795,0.13462862372398376,0,2.6500000000000004e-05,1.0
895,1.3146113157272339,0.1258057951927185,0,2.625e-05,1.0
896,1.3106193542480469,0.11717671900987625,0,2.6000000000000002e-05,1.0
897,1.3258637189865112,0.12116561084985733,0,2.5750000000000002e-05,1.0
898,1.3020191192626953,0.12419295310974121,0,2.5500000000000003e-05,1.0
899,1.3158352375030518,0.13156995177268982,0,2.525e-05,1.0
900,1.3160514831542969,0.14889243245124817,0,2.5e-05,1.0
901,1.3063855171203613,0.12921535968780518,0,2.4750000000000002e-05,1.0
902,1.3231130838394165,0.10443338006734848,0,2.45e-05,1.0
903,1.3110030889511108,0.13950775563716888,0,2.425e-05,1.0
904,1.3028384447097778,0.12486527860164642,0,2.4e-05,1.0
905,1.317265272140503,0.11510303616523743,0,2.375e-05,1.0
906,1.3180079460144043,0.09856122732162476,0,2.35e-05,1.0
907,1.313597559928894,0.0972757637500763,0,2.3250000000000003e-05,1.0
908,1.2984917163848877,0.10914760082960129,0,2.3000000000000003e-05,1.0
909,1.3146398067474365,0.14927376806735992,0,2.275e-05,1.0
910,1.3103817701339722,0.11351486295461655,0,2.25e-05,1.0
911,1.3223387002944946,0.12570104002952576,0,2.2250000000000002e-05,1.0
912,1.3058745861053467,0.0953163355588913,0,2.2000000000000003e-05,1.0
913,1.3137441873550415,0.11890804767608643,0,2.175e-05,1.0
914,1.3075966835021973,0.10560237616300583,0,2.15e-05,1.0
915,1.3216557502746582,0.11255565285682678,0,2.125e-05,1.0
916,1.3033699989318848,0.11596544086933136,0,2.1e-05,1.0
917,1.3076765537261963,0.11887985467910767,0,2.075e-05,1.0
918,1.3043525218963623,0.13510209321975708,0,2.05e-05,1.0
919,1.3043665885925293,0.10659244656562805,0,2.025e-05,1.0
920,1.3131985664367676,0.11721611022949219,0,2e-05,1.0
921,1.3081721067428589,0.12428738176822662,0,1.9750000000000002e-05,1.0
922,1.319738507270813,0.1127513125538826,0,1.9500000000000003e-05,1.0
923,1.310183048248291,0.12587101757526398,0,1.925e-05,1.0
924,1.3113726377487183,0.11526262015104294,0,1.9e-05,1.0
925,1.295684576034546,0.1383451223373413,0,1.8750000000000002e-05,1.0
926,1.3212004899978638,0.13780568540096283,0,1.85e-05,1.0
927,1.3023645877838135,0.11400889605283737,0,1.825e-05,1.0
928,1.3167237043380737,0.15401805937290192,0,1.8e-05,1.0
929,1.310868501663208,0.10985833406448364,0,1.775e-05,1.0
930,1.3049890995025635,0.11255490034818649,0,1.75e-05,1.0
931,1.3039402961730957,0.1500469446182251,0,1.725e-05,1.0
932,1.3028935194015503,0.10786167532205582,0,1.7000000000000003e-05,1.0
933,1.3076450824737549,0.11346343904733658,0,1.675e-05,1.0
934,1.3205064535140991,0.1170135959982872,0,1.65e-05,1.0
935,1.294130563735962,0.1101205125451088,0,1.6250000000000002e-05,1.0
936,1.309292197227478,0.11195410788059235,0,1.6000000000000003e-05,1.0
937,1.3113223314285278,0.10055939853191376,0,1.575e-05,1.0
938,1.3249316215515137,0.12501847743988037,0,1.55e-05,1.0
939,1.341905117034912,0.19175241887569427,0,1.525e-05,1.0
940,1.3040255308151245,0.1319953352212906,0,1.5e-05,1.0
941,1.3185855150222778,0.09703368693590164,0,1.475e-05,1.0
942,1.3082537651062012,0.10196360945701599,0,1.45e-05,1.0
943,1.311777949333191,0.10000861436128616,0,1.4249999999999999e-05,1.0
944,1.3059169054031372,0.12111796438694,0,1.4000000000000001e-05,1.0
945,1.30594003200531,0.13448549807071686,0,1.3750000000000002e-05,1.0
946,1.3142285346984863,0.12016027420759201,0,1.3500000000000001e-05,1.0
947,1.289379358291626,0.12726998329162598,0,1.3250000000000002e-05,1.0
948,1.3025708198547363,0.11679835617542267,0,1.3000000000000001e-05,1.0
949,1.3154561519622803,0.11159271746873856,0,1.2750000000000002e-05,1.0
950,1.316710114479065,0.10836699604988098,0,1.25e-05,1.0
951,1.323521375656128,0.11531230807304382,0,1.225e-05,1.0
952,1.302013874053955,0.12210702896118164,0,1.2e-05,1.0
953,1.3200613260269165,0.14955715835094452,0,1.175e-05,1.0
954,1.3342483043670654,0.17502203583717346,0,1.1500000000000002e-05,1.0
955,1.308531641960144,0.12428922206163406,0,1.125e-05,1.0
956,1.3213677406311035,0.09592296928167343,0,1.1000000000000001e-05,1.0
957,1.294273853302002,0.13608518242835999,0,1.075e-05,1.0
958,1.3077303171157837,0.11913753300905228,0,1.05e-05,1.0
959,1.3149387836456299,0.10780509561300278,0,1.025e-05,1.0
960,1.3091075420379639,0.10802973806858063,0,1e-05,1.0
961,1.2974059581756592,0.14477001130580902,0,9.750000000000002e-06,1.0
962,1.2954497337341309,0.12568917870521545,0,9.5e-06,1.0
963,1.3124223947525024,0.11884922534227371,0,9.25e-06,1.0
964,1.2981352806091309,0.12006905674934387,0,9e-06,1.0
965,1.304596185684204,0.11098254472017288,0,8.75e-06,1.0
966,1.3124159574508667,0.11578724533319473,0,8.500000000000002e-06,1.0
967,1.3046547174453735,0.12413229048252106,0,8.25e-06,1.0
968,1.3234100341796875,0.14642320573329926,0,8.000000000000001e-06,1.0
969,1.312066674232483,0.10400932282209396,0,7.75e-06,1.0
970,1.2948838472366333,0.16949553787708282,0,7.5e-06,1.0
971,1.303407073020935,0.12550236284732819,0,7.25e-06,1.0
972,1.2959834337234497,0.11837106198072433,0,7.000000000000001e-06,1.0
973,1.3216115236282349,0.13354524970054626,0,6.750000000000001e-06,1.0
974,1.3159226179122925,0.13586147129535675,0,6.5000000000000004e-06,1.0
975,1.3004910945892334,0.13192957639694214,0,6.25e-06,1.0
976,1.3153496980667114,0.10055762529373169,0,6e-06,1.0
977,1.2944248914718628,0.14955651760101318,0,5.750000000000001e-06,1.0
978,1.3217055797576904,0.17143794894218445,0,5.500000000000001e-06,1.0
979,1.3044540882110596,0.11003352701663971,0,5.25e-06,1.0
980,1.3207005262374878,0.1073230504989624,0,5e-06,1.0
981,1.3165256977081299,0.11386116594076157,0,4.75e-06,1.0
982,1.3196427822113037,0.12437038868665695,0,4.5e-06,1.0
983,1.3139253854751587,0.15441229939460754,0,4.250000000000001e-06,1.0
984,1.319322943687439,0.12619920074939728,0,4.000000000000001e-06,1.0
985,1.3121299743652344,0.1287592649459839,0,3.75e-06,1.0
986,1.3074227571487427,0.1479688584804535,0,3.5000000000000004e-06,1.0
987,1.3197715282440186,0.18801750242710114,0,3.2500000000000002e-06,1.0
988,1.3102736473083496,0.09756512194871902,0,3e-06,1.0
989,1.305078148841858,0.12567436695098877,0,2.7500000000000004e-06,1.0
990,1.3143585920333862,0.14036697149276733,0,2.5e-06,1.0
991,1.3152583837509155,0.14659373462200165,0,2.25e-06,1.0
992,1.3197777271270752,0.1277991086244583,0,2.0000000000000003e-06,1.0
993,1.3201639652252197,0.16352584958076477,0,1.7500000000000002e-06,1.0
994,1.3109190464019775,0.13203957676887512,0,1.5e-06,1.0
995,1.2868386507034302,0.15370796620845795,0,1.25e-06,1.0
996,1.2924504280090332,0.11812077462673187,0,1.0000000000000002e-06,1.0
997,1.3180943727493286,0.14594264328479767,0,7.5e-07,1.0
998,1.3110125064849854,0.113738052546978,0,5.000000000000001e-07,1.0
999,1.3032896518707275,0.1216377317905426,0,2.5000000000000004e-07,1.0
